titulo,preco,link,marketplace,brand,model,size,medida,aro,termo_busca,categoria,marca,marca_filho,local,vendedor,condicao,frete_gratis,data_coleta,caracteristicas
Pneu Continental Aro 15 UltraContact 185/60R15 84H,494.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-185-60r15/produto/pneu-continental-aro-15-ultracontact-185-60r15-84h-16010585,pneustore,continental,15 ultracontact,185/60R15,185-60-r15,15,pneu 185 60 r15 Massimo Tyre Ottima Plus,,continental,15 Ultracontact,,,,False,2025-08-24 23:08:38,{}
Pneu Itaro Aro 15 Comformax 185/60R15 84H,259.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-185-60r15/produto/pneu-itaro-aro-15-comformax-185-60r15-84h-16005020,pneustore,,,185/60R15,185-60-r15,15,pneu 185 60 r15 Massimo Tyre Ottima Plus,,,,,,,False,2025-08-24 23:08:40,{}
Pneu Goodyear Aro 15 EfficientGrip Performance 185/60R15 88H,559.9,https://www.pneustore.com.br/categorias/pneus-de-carro/passeio/produto/pneu-goodyear-aro-15-efficientgrip-performance-185-60r15-88h-10130112,pneustore,goodyear,efficientgrip,185/60R15,185-60-r15,15,pneu 185 60 r15 Massimo Tyre Ottima Plus,,goodyear,Efficientgrip,,,,False,2025-08-24 23:08:41,{}
Pneu Continental Aro 15 PowerContact 2 185/60R15 84H,484.9,https://www.pneustore.com.br/categorias/pneus-de-carro/passeio/produto/pneu-continental-aro-15-powercontact-2-185-60r15-84h-10120213,pneustore,continental,powercontact,185/60R15,185-60-r15,15,pneu 185 60 r15 Massimo Tyre Ottima Plus,,continental,Powercontact,,,,False,2025-08-24 23:08:44,{}
Pneu Itaro Aro 15 MH01 185/60R15 88H XL,278.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-185-60r15/produto/pneu-itaro-aro-15-mh01-185-60r15-88h-xl-16007822,pneustore,,,185/60R15,185-60-r15,15,pneu 185 60 r15 Massimo Tyre Ottima Plus,,,,,,,False,2025-08-24 23:08:45,{}
Pneu Pirelli Aro 15 P400 Evo 185/60R15 84H,469.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-185-60r15/produto/pneu-pirelli-aro-15-p400-evo-185-60r15-84h-16010909,pneustore,pirelli,p400,185/60R15,185-60-r15,15,pneu 185 60 r15 Massimo Tyre Ottima Plus,,pirelli,P400,,,,False,2025-08-24 23:08:46,{}
Pneu Speedmax Prime Aro 15 FRD16 185/60R15 88H,329.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-185-60r15/produto/pneu-speedmax-prime-aro-15-frd16-185-60r15-88h-16005725,pneustore,,,185/60R15,185-60-r15,15,pneu 185 60 r15 Massimo Tyre Ottima Plus,,,,,,,False,2025-08-24 23:08:47,{}
Pneu Speedmax Aro 15 MH01 185/60R15 88H XL,319.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-185-60r15/produto/pneu-speedmax-aro-15-mh01-185-60r15-88h-xl-16007068,pneustore,,,185/60R15,185-60-r15,15,pneu 185 60 r15 Massimo Tyre Ottima Plus,,,,,,,False,2025-08-24 23:08:48,{}
Pneu Continental Aro 15 EcoContact 6 185/60R15 88H XL,529.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-185-60r15/produto/pneu-continental-aro-15-ecocontact-6-185-60r15-88h-xl-16002845,pneustore,continental,15 ecocontact,185/60R15,185-60-r15,15,pneu 185 60 r15 Massimo Tyre Ottima Plus,,continental,15 Ecocontact,,,,False,2025-08-24 23:08:50,{}
Pneu Ceat Aro 15 EcoDrive 185/60R15 88H XL TL,379.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-185-60r15/produto/pneu-ceat-aro-15-ecodrive-185-60r15-88h-xl-tl-16010986,pneustore,,,185/60R15,185-60-r15,15,pneu 185 60 r15 Massimo Tyre Ottima Plus,,,,,,,False,2025-08-24 23:08:53,{}
Pneu Goodyear Aro 15 Eagle Sport 2 185/60R15 88H XL,509.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-185-60r15/produto/pneu-goodyear-aro-15-eagle-sport-2-185-60r15-88h-xl-16001785,pneustore,goodyear,eagle,185/60R15,185-60-r15,15,pneu 185 60 r15 Massimo Tyre Ottima Plus,,goodyear,Eagle,,,,False,2025-08-24 23:08:56,{}
