titulo,preco,link,marketplace,brand,model,size,medida,aro,termo_busca,categoria,marca,marca_filho,local,vendedor,condicao,frete_gratis,data_coleta,caracteristicas
Pneu Pirelli Aro 15 Scorpion HT 235/75R15 110T,801.68,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-235-75r15/produto/pneu-pirelli-aro-15-scorpion-ht-235-75r15-110t-16001243,pneustore,pirelli,scorpion,235/75R15,235-75-r15,15,pneu 235 75 r15 Roadcruza Ra1100,,pirelli,Scorpion,,,,False,2025-09-05 17:14:05,{}
Pneu Speedmax Aro 15 W01 235/75R15 110/107Q,659.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-235-75r15/produto/pneu-speedmax-aro-15-w01-235-75r15-110-107q-16002771,pneustore,,,235/75R15,235-75-r15,15,pneu 235 75 r15 Roadcruza Ra1100,,,,,,,False,2025-09-05 17:14:07,{}
Pneu Speedmax Aro 15 T01 235/75R15 110/107N,801.68,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-235-75r15/produto/pneu-speedmax-aro-15-t01-235-75r15-110-107n-16003127,pneustore,,,235/75R15,235-75-r15,15,pneu 235 75 r15 Roadcruza Ra1100,,,,,,,False,2025-09-05 17:14:07,{}
Pneu Speedmax Prime Aro 15 FRD66 235/75R15 105S,542.57,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-235-75r15/produto/pneu-speedmax-prime-aro-15-frd66-235-75r15-105s-16005765,pneustore,,,235/75R15,235-75-r15,15,pneu 235 75 r15 Roadcruza Ra1100,,,,,,,False,2025-09-05 17:14:09,{}
Pneu Continental Aro 15 ContiCrossContact LX2 235/75R15 109T XL,769.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-235-75r15/produto/pneu-continental-aro-15-conticrosscontact-lx2-235-75r15-109t-xl-10120018,pneustore,continental,15 conticrosscontact,235/75R15,235-75-r15,15,pneu 235 75 r15 Roadcruza Ra1100,,continental,15 Conticrosscontact,,,,False,2025-09-05 17:14:11,{}
Pneu Firestone Aro 15 Destination H/T 235/75R15 109T,757.68,https://www.pneustore.com.br/categorias/pneus-de-carro/suv-caminhonete/produto/pneu-firestone-aro-15-destination-h-t-235-75r15-109t-10100187,pneustore,firestone,15 destination,235/75R15,235-75-r15,15,pneu 235 75 r15 Roadcruza Ra1100,,firestone,15 Destination,,,,False,2025-09-05 17:14:12,{}
Pneu Goodyear Aro 15 Wrangler Workhorse AT 235/75R15 109S,899.46,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-235-75r15/produto/pneu-goodyear-aro-15-wrangler-workhorse-at-235-75r15-109s-16002915,pneustore,goodyear,wrangler,235/75R15,235-75-r15,15,pneu 235 75 r15 Roadcruza Ra1100,,goodyear,Wrangler,,,,False,2025-09-05 17:14:13,{}
Pneu Firestone Aro 15 Destination A/T 235/75R15 104/101S,889.68,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-235-75r15/produto/pneu-firestone-aro-15-destination-a-t-235-75r15-104-101s-10100134,pneustore,firestone,15 destination,235/75R15,235-75-r15,15,pneu 235 75 r15 Roadcruza Ra1100,,firestone,15 Destination,,,,False,2025-09-05 17:14:15,{}
Pneu Speedmax Aro 15 SL369 A/T 235/75R15 104/101Q,703.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-235-75r15/produto/pneu-speedmax-aro-15-sl369-a-t-235-75r15-104-101q-16004771,pneustore,,,235/75R15,235-75-r15,15,pneu 235 75 r15 Roadcruza Ra1100,,,,,,,False,2025-09-05 17:14:19,{}
Pneu Firestone Aro 15 Destination M/T 23 235/75R15 104/101Q,1246.57,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-235-75r15/produto/pneu-firestone-aro-15-destination-m-t-23-235-75r15-104-101q-10290044,pneustore,firestone,15 destination,235/75R15,235-75-r15,15,pneu 235 75 r15 Roadcruza Ra1100,,firestone,15 Destination,,,,False,2025-09-05 17:14:23,{}
Pneu Barum by Continental Aro 15 Bravuris AT 235/75R15 109T XL,655.01,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-235-75r15/produto/pneu-barum-by-continental-aro-15-bravuris-at-235-75r15-109t-xl-16003115,pneustore,continental,15 bravuris,235/75R15,235-75-r15,15,pneu 235 75 r15 Roadcruza Ra1100,,continental,15 Bravuris,,,,False,2025-09-05 17:14:25,{}
