titulo,preco,link,marketplace,brand,model,size,medida,aro,termo_busca,categoria,marca,marca_filho,local,vendedor,condicao,frete_gratis,data_coleta,caracteristicas
Pneu Michelin Aro 15 Energy XM2+ 195/55R15 85V,599.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-195-55r15/produto/pneu-michelin-aro-15-energy-xm2%2B-195-55r15-85v-10110005,pneustore,michelin,energy,195/55R15,195-55-r15,15,pneu 195 55 r15 Michelin Energy Xm2,,michelin,Energy,,,,False,2025-09-18 19:30:23,{}
