2025-07-23 16:02:38,568 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0DJ9GJP7T
2025-07-23 16:02:38,568 | DEBUG    | amazon.scraper | Card 10: produto não extraído
2025-07-23 16:02:38,605 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B09QH6XGX5
2025-07-23 16:02:38,605 | DEBUG    | amazon.scraper | Card 11: produto não extraído
2025-07-23 16:02:38,659 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0D3FBMDZS
2025-07-23 16:02:38,661 | DEBUG    | amazon.scraper | Card 12: produto não extraído
2025-07-23 16:02:38,701 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0157HYX94
2025-07-23 16:02:38,701 | DEBUG    | amazon.scraper | Card 13: produto não extraído
2025-07-23 16:02:38,728 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0D3F8TRVZ
2025-07-23 16:02:38,733 | DEBUG    | amazon.scraper | Card 14: produto não extraído
2025-07-23 16:02:38,815 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0DJ9GTR7Q
2025-07-23 16:02:38,816 | DEBUG    | amazon.scraper | Card 15: produto não extraído
2025-07-23 16:02:38,866 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B07KT966R9
2025-07-23 16:02:38,866 | DEBUG    | amazon.scraper | Card 16: produto não extraído
2025-07-23 16:02:38,909 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0C9SMSNGY
2025-07-23 16:02:38,910 | DEBUG    | amazon.scraper | Card 17: produto não extraído
2025-07-23 16:02:38,998 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B09M9PTW8B
2025-07-23 16:02:38,998 | DEBUG    | amazon.scraper | Card 18: produto não extraído
2025-07-23 16:02:39,077 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0DJ9G7MVC
2025-07-23 16:02:39,077 | DEBUG    | amazon.scraper | Card 19: produto não extraído
2025-07-23 16:02:39,127 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0DPXDXJDP
2025-07-23 16:02:39,128 | DEBUG    | amazon.scraper | Card 20: produto não extraído
2025-07-23 16:02:39,291 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B09BP2XDWD
2025-07-23 16:02:39,292 | DEBUG    | amazon.scraper | Card 21: produto não extraído
2025-07-23 16:02:39,397 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0D3F7TY8L
2025-07-23 16:02:39,398 | DEBUG    | amazon.scraper | Card 22: produto não extraído
2025-07-23 16:02:39,476 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B086Q4Z6FG
2025-07-23 16:02:39,477 | DEBUG    | amazon.scraper | Card 23: produto não extraído
2025-07-23 16:02:39,567 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0861HVD1R
2025-07-23 16:02:39,568 | DEBUG    | amazon.scraper | Card 24: produto não extraído
2025-07-23 16:02:39,693 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B09MJH7V8N
2025-07-23 16:02:39,694 | DEBUG    | amazon.scraper | Card 25: produto não extraído
2025-07-23 16:02:39,790 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B08Q8P18X7
2025-07-23 16:02:39,791 | DEBUG    | amazon.scraper | Card 26: produto não extraído
2025-07-23 16:02:39,847 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0DMGQPYX9
2025-07-23 16:02:39,848 | DEBUG    | amazon.scraper | Card 27: produto não extraído
2025-07-23 16:02:39,903 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B09RFBB9DM
2025-07-23 16:02:39,905 | DEBUG    | amazon.scraper | Card 28: produto não extraído
2025-07-23 16:02:39,955 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0CS77JM24
2025-07-23 16:02:39,955 | DEBUG    | amazon.scraper | Card 29: produto não extraído
2025-07-23 16:02:39,997 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0CCW6RHGD
2025-07-23 16:02:39,998 | DEBUG    | amazon.scraper | Card 30: produto não extraído
2025-07-23 16:02:40,061 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B0DHLQ8X6Y
2025-07-23 16:02:40,061 | DEBUG    | amazon.scraper | Card 31: produto não extraído
2025-07-23 16:02:40,139 | DEBUG    | amazon.scraper | Título não encontrado para ASIN: B07Z82FSC7
