titulo,preco,link,data_coleta,medida,marca,modelo,preco_original,promocao,imagem,marketplace,categoria,disponivel,avaliacoes,nota_media,vendedor,frete_gratis,parcelamento,descricao,frete
Pneu doublestar 205/55r16 91v maximum dh03,422.31,https://www.magazineluiza.com.br/pneu-doublestar-205-55r16-91v-maximum-dh03/p/jb7e0d0ggd/au/aupa/,2025-09-11 07:22:27,205/55R16,doublestar,maximum dh03,,False,,magazineluiza,,True,0,0.0,Netshoes,False,,,
Pneu doublestar 205/55r16 91v maximum dh03,422.31,https://www.magazineluiza.com.br/pneu-doublestar-205-55r16-91v-maximum-dh03/p/jb7e0d0ggd/au/aupa/,2025-09-11 07:22:54,205/55R16,doublestar,maximum dh03,,False,,magazineluiza,,True,0,0.0,Netshoes,False,,,
Pneu doublestar 205/55r16 91v maximum dh03,422.31,https://www.magazineluiza.com.br/pneu-doublestar-205-55r16-91v-maximum-dh03/p/jb7e0d0ggd/au/aupa/,2025-09-11 07:23:17,205/55R16,doublestar,maximum dh03,,False,,magazineluiza,,True,0,0.0,Netshoes,False,,,
