titulo,preco,link,marketplace,brand,model,size,medida,aro,termo_busca,categoria,marca,marca_filho,local,vendedor,condicao,frete_gratis,data_coleta,caracteristicas
Pneu Continental Aro 15 UltraContact 175/65R15 84H,464.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-175-65r15/produto/pneu-continental-aro-15-ultracontact-175-65r15-84h-16010577,pneustore,continental,15 ultracontact,175/65R15,175-65-r15,15,pneu 175 65 r15 Durable City Dc01,,continental,15 Ultracontact,,,,False,2025-08-24 17:14:11,{}
Pneu Michelin Aro 15 Energy XM2+ 175/65R15 84H,669.9,https://www.pneustore.com.br/categorias/pneus-de-carro/passeio/produto/pneu-michelin-aro-15-energy-xm2%2B-175-65r15-84h-10190258,pneustore,michelin,energy xm2,175/65R15,175-65-r15,15,pneu 175 65 r15 Durable City Dc01,,michelin,Energy Xm2,,,,False,2025-08-24 17:14:13,{}
Pneu Iris Aro 15 Ecoris 175/65R15 88H XL,279.9,https://www.pneustore.com.br/categorias/pneus-de-carro/passeio/produto/pneu-iris-aro-15-ecoris-175-65r15-88h-xl-10011072,pneustore,,,175/65R15,175-65-r15,15,pneu 175 65 r15 Durable City Dc01,,,,,,,False,2025-08-24 17:14:13,{}
Pneu Speedmax Prime Aro 15 FRD16 175/65R15 84H,309.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-175-65r15/produto/pneu-speedmax-prime-aro-15-frd16-175-65r15-84h-16005757,pneustore,,,175/65R15,175-65-r15,15,pneu 175 65 r15 Durable City Dc01,,,,,,,False,2025-08-24 17:14:15,{}
Pneu Continental Aro 15 PowerContact 2 175/65R15 84H,454.9,https://www.pneustore.com.br/categorias/pneus-de-carro/passeio/produto/pneu-continental-aro-15-powercontact-2-175-65r15-84h-10120108,pneustore,continental,powercontact,175/65R15,175-65-r15,15,pneu 175 65 r15 Durable City Dc01,,continental,Powercontact,,,,False,2025-08-24 17:14:16,{}
Pneu Kumho Aro 15 Ecowing ES31 175/65R15 84T,339.9,https://www.pneustore.com.br/categorias/pneus-de-carro/passeio/produto/pneu-kumho-aro-15-ecowing-es31-175-65r15-84t-10010800,pneustore,kumho,15 ecowing,175/65R15,175-65-r15,15,pneu 175 65 r15 Durable City Dc01,,kumho,15 Ecowing,,,,False,2025-08-24 17:14:17,{}
Pneu Barum by Continental Aro 15 Bravuris 5HM 175/65R15 84T,339.9,https://www.pneustore.com.br/categorias/pneus-de-carro/produto/pneu-barum-by-continental-aro-15-bravuris-5hm-175-65r15-84t-16001322,pneustore,continental,15 bravuris,175/65R15,175-65-r15,15,pneu 175 65 r15 Durable City Dc01,,continental,15 Bravuris,,,,False,2025-08-24 17:14:20,{}
Pneu General Tire by Continental Aro 15 Altimax One 175/65R15 84H,349.9,https://www.pneustore.com.br/categorias/marcas/pneus-general-tire/produto/pneu-general-tire-by-continental-aro-15-altimax%C2%A0one-175-65r15-84h-16000871,pneustore,continental,15 altimax,175/65R15,175-65-r15,15,pneu 175 65 r15 Durable City Dc01,,continental,15 Altimax,,,,False,2025-08-24 17:14:25,{}
Pneu Kelly By Goodyear Aro 15 Edge Sport 2 175/65R15 84T,424.9,https://www.pneustore.com.br/categorias/pneus-de-carro/pneus-175-65r15/produto/pneu-kelly-by-goodyear-aro-15-edge-sport-2-175-65r15-84t-16009126,pneustore,goodyear,15 edge,175/65R15,175-65-r15,15,pneu 175 65 r15 Durable City Dc01,,goodyear,15 Edge,,,,False,2025-08-24 17:14:26,{}
